,0,1,2,3,4,5,6,7,8
0,21.0,582.7548311284804,590.2345867192622,532.2205009137732,414.5430621876584,519.5878879144825,519.9591746466832,303.4701342253657,
0,22.0,34004275.55167027,48893636.877790794,48217288.07097582,48138566.66182278,48306162.830735974,48253799.812005945,40375636.53838837,
0,23.0,560.8537394797809,613.0879906478997,615.041899350994,519.4327210440999,485.32131833150794,508.14703081449176,639.5254075387702,
0,24.0,616890.0236455614,654917.6709354795,606873.5921180291,808513.176135359,716460.7201947683,879696.935204614,360670.65226555744,
0,25.0,6624530.508483041,6464359.886897735,6072148.885381017,6357631.63529169,6292323.007464735,5938702.537406994,2487406.5605179286,
0,26.0,20584724.684645977,14670495.849740986,1295328.1614881423,395449.272067723,401611.39073586033,541532.5032669639,498646.2109739729,
0,27.0,1844962.4509203506,2227850.9783996926,1427807.7702745507,1725223.550905357,948908.0731118738,863798.045003041,753512.7308517816,
0,28.0,1767349.6602154784,1692308.1055649347,1211947.3377394427,1017623.9745330398,851563.0632558942,1653823.5197798796,1625509.525239952,
0,29.0,9426944.780656472,8438050.091126885,3858204.5174856735,865913.9757937246,445280.02971003053,573524.23827331,259239.25267800933,
0,30.0,234509.1237409008,196179.12703085845,210952.99053309666,224721.70902424818,243834.46373599747,222706.05492496784,224896.28087821516,
0,31.0,2716689.778360237,1104599.9516455808,294349.55338380754,362623.6179458754,283080.4242496523,353051.38606037456,493341.42801686155,
0,32.0,10884204.920902047,5023296.987831831,3927843.6063401243,4290062.003836921,5578901.755065057,10871154.80579483,9170738.100472838,
0,33.0,2476905.760327248,1350512.726595288,1287623.4868058767,1246151.9695066554,557043.7701536021,413862.8896632862,458091.298513882,
0,34.0,809540.132807616,947383.3275446943,682616.4862569555,580414.7370076163,572126.7578595948,574891.5519329999,470051.92550433805,
0,35.0,1371283.976013642,641031.6949003716,227285.9773894436,187801.3915333466,454703.31332609965,576053.4674971272,466602.1305665218,
0,36.0,1336726.3783432785,1263581.3665467002,242977.17965511078,238700.23269400522,282975.1715632955,225566.71029175358,131214.32917836626,
0,37.0,930496.7272175737,932734.8780387086,892903.6114019725,662190.2205942231,730803.2140501396,832349.9251561884,771706.465115305,
0,38.0,205.17727539812796,155.40800896457068,156.1695648987673,173.92062047365857,147.67487587973807,160.18168556416788,157.88138281222967,
0,39.0,615472.4642498471,680648.327277622,481828.8400186081,406080.1077535783,355171.3778114028,339506.40106303734,352451.9132024427,
0,40.0,67085264.50703461,2843145.3169982843,893571.5719979601,725129.7201397419,619900.2185581401,187344.20755564392,333782.7362730118,
0,41.0,404184.53482605086,405796.6481247028,348368.84253969893,318588.11125728174,240575.99063743575,267912.5252447468,270989.789972394,
0,42.0,555559.1714414568,63469.691572386946,32640.964716711096,38235.069691220866,25865.29374559655,15647.24331284847,36214.38912195612,47446.30057828823
0,43.0,7426466.035904251,7712630.896618248,7245946.781516253,10763368.274759289,11085095.464479662,11167626.655660963,10238660.82097584,
0,44.0,1182.260859441816,227.6594407102537,218.26210269390543,215.8887271725123,311.698730901854,258.1445988176231,203.37760101263888,
0,45.0,31227.893944690924,124235.38695796444,135288.87006234872,110921.87111635179,112543.59268394393,104303.2036333025,155340.38696642162,
0,46.0,301146.7386039225,225025.28709988893,158653.6966165676,232603.68973957826,256670.6350014795,274034.295018839,255024.33933954086,
0,47.0,202.84981161031635,181.0596616412517,241.30743211854133,163.1965660768015,175.6566606383885,181.08431141961609,310.32890923176274,
0,48.0,206.37629549204655,147.31578464623382,125.9815028986654,111.6012978451833,105.38161634336842,98.60781442967533,298.2183188322593,
0,49.0,1000394.0574323786,200305.75483490055,154613.8701846693,147428.20888222044,113592.16592158352,57626.27658232156,45330.364445118874,
0,50.0,206624.3077253147,308211.2331263527,251975.10406771346,245640.9748138301,227451.685407006,218765.48154378546,159950.03048778075,
0,51.0,1836889.9531207592,1506757.99995529,1403489.6457303003,1117998.377166619,1314854.747813454,1451416.2933020522,1072423.6879793557,
0,52.0,15414087.085670538,14047646.883396663,13022182.249594156,5739482.360415226,309266.72467600857,314769.9218110813,339815.1753872138,
0,53.0,232464.89475920348,144718.62493189634,220184.21319529213,387119.884445864,173371.11099188312,189293.11998464185,141788.37635316214,
0,54.0,1266131.5775466065,742911.8126633153,731221.8305037236,76737.22094878776,131286.18475021777,57000.18758223834,87758176.65998076,
0,55.0,1476490.665926428,1425151.870854655,244090.2273281653,246401.21477343526,89358.22483987964,75501.77731380958,98853.7441247222,
0,56.0,15357281.388400283,10572176.585861871,10776470.840351256,6965571.040758571,3514746.7615133193,39146.59551465117,38471.94574289162,
0,57.0,285081.2366146361,311472.9917435099,313879.32968385995,273827.49067162164,427778.07226685324,448217.6731350684,487606.87111975614,
0,58.0,270369.4792028919,68872.95270027954,57546.97709948216,63153.535343005045,76297.04510600385,70085.88612350833,59863.503264061655,
