,0,1,2,3,4,5,6,7,8
0,36.0,0.001144585966720183,0.0009024050186312157,0.00045022094744544543,0.0005549657063607819,0.0005184691974182655,0.0004772628726679817,0.000343924176968463,
0,37.0,0.0006508215576031845,0.0009456470251923392,0.0005556970618487008,0.0010116929364710186,0.0009880354337242698,0.0019492325302781477,0.001976618176969396,
0,38.0,6.047600794196105e-08,5.2574415224301215e-08,4.1953406178176036e-08,4.742102324185123e-08,3.7063820567135346e-08,3.466422888178535e-08,1.4139832965392897e-08,
0,39.0,0.00023710449197871116,0.00022478425506233503,0.0003049348681368441,0.00034273537735939725,0.0002501300827762874,0.00022168002350349213,0.00018232345224736856,
0,40.0,0.06530549120865241,0.01344037010357634,0.0008915156678725947,0.00043630079874461513,0.00048266614401356353,0.00018676073202278983,0.0001372033840869885,
0,41.0,0.0002450803571547629,0.0002962665914880855,0.0004124583908446993,0.0002441772083563327,0.00010674539363296492,9.104052892844108e-05,8.149526972886609e-05,
0,42.0,0.00048469249712415017,4.745389804986465e-05,1.7674122398437137e-05,1.0009304774838232e-05,1.2605469767497585e-05,5.581433415290137e-06,1.2537996867754944e-05,1.2538290096386521e-05
0,43.0,0.007382920421346749,0.0074956737229710385,0.007487400065579666,0.010110144564047576,0.00835505955247229,0.00823231428566208,0.008847168005103847,
0,44.0,1.799448119965526e-07,1.103702992936585e-07,3.972495986892864e-08,4.4178922055823187e-08,2.096052047128252e-08,9.226243708447362e-08,4.500624950487494e-08,
0,45.0,3.63422366765824e-05,0.00013105084753031732,0.0002907782294863842,0.0003222602449283515,0.0003124314725179209,0.00032498763195292407,0.00023801610354805616,
0,46.0,0.00015722611442782827,0.00011946447948843578,0.00010518350790999447,0.00014102125417401242,0.00012771923749179664,0.00015699022845746,0.00011999526927133316,
0,47.0,8.191412535724894e-08,7.631169211104096e-08,5.21244577198577e-08,5.4332708208624354e-08,5.3456906625461605e-08,3.670111181377504e-08,4.099134241707381e-08,
0,48.0,8.15472518597481e-08,7.67828537354366e-08,9.350879654786296e-08,6.577768085918338e-08,6.901217868542178e-08,7.716025906665258e-08,9.722271692048686e-08,
0,49.0,0.0005372316606645406,0.00029470235953307186,0.000301981359748752,0.0003075339639254044,0.0004065792988523439,6.515259088891267e-05,8.274247458835081e-05,
0,50.0,0.00023782691896875093,0.00025852035728378674,0.0002773341187534859,0.000310907604886448,0.00020717915941247464,0.0002486808179916725,0.00011851695615393014,
0,51.0,0.001297525258808301,0.0012315869117994693,0.0012519441951276953,0.0011664016991358298,0.001040831674824742,0.0012646813350099464,0.0010117720090380433,
0,52.0,0.02492428229297585,0.02487550299420639,0.027229163108651984,0.03521809139502409,0.0023156652272870283,0.0021178983485807233,0.0018665750845348389,
0,53.0,0.0003873979576392177,3.977035155809109e-05,0.00010688303704543421,0.00012156041037582858,4.2912982084545616e-05,3.26657250174615e-05,3.5517240697601376e-05,
0,54.0,0.0014705030978755444,0.0012500045543357126,0.0009639793108511807,3.057592675906875e-05,3.69246716677777e-05,3.900070784782259e-05,0.029378268940021504,
0,55.0,0.0005743086315909373,0.0009217231526434756,0.0005691566286753939,0.001034778687807393,0.00016507452393910502,4.1981013722032764e-05,8.201486034434224e-05,
0,56.0,0.0021371247473917256,0.0016947006430307024,0.001585935314405895,0.0017441158129556172,5.662410294731837e-05,5.8625685607066917e-05,5.03968972050116e-05,
0,57.0,5.913654006157893e-05,7.613636785052365e-05,0.00012152328294856854,0.00011682808930077417,0.0001010375252949647,0.00011871802415728808,4.953335202887117e-05,
0,58.0,0.00012547333762522554,4.235262391151938e-05,4.223901858792371e-05,5.033816700679814e-05,3.321373277294321e-05,3.669375322028635e-05,3.198216007579809e-05,
