,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,11.0,1.5688269224318906e-08,1.399606175744236e-08,1.3415378863927712e-08,1.3054690866350198e-08,1.3253437617038771e-08,1.2954201489192685e-08,1.2487014359538203e-08,1.2946229229811613e-08,1.3415140462647146e-08,1.0467302070032708e-08,1.054050683271871e-08,1.1291921989791328e-08,1.028567004884109e-08,1.0427446956198464e-08,1.0100988232129452e-08,1.0383632073930684e-08,
0,12.0,2.2851179578228585e-08,1.8971094045033537e-08,1.751509638658987e-08,1.7074726186839574e-08,1.7295942102696024e-08,1.710657516334875e-08,1.7079753860932982e-08,1.6917702909312362e-08,1.7650161421596023e-08,1.3058125370138342e-08,1.1962311666888799e-08,1.3420586148861298e-08,1.2401186976410605e-08,1.1936958599534266e-08,1.7688910109809237e-08,1.902578845312227e-08,
0,13.0,1.4932171964761947e-08,1.0242905374459671e-08,9.616587885962694e-09,8.870115962874327e-09,8.83271700802373e-09,9.092526980134815e-09,8.977065917064338e-09,8.408160176705632e-09,8.476461862434053e-09,9.172308115725736e-09,8.826689613320515e-09,9.379540678914606e-09,9.63405207505735e-09,9.673143929805494e-09,9.951120123740273e-09,1.001450548901956e-08,
0,14.0,7.197687113079616e-08,4.2959060478464785e-08,4.132737443752887e-08,3.592854210814602e-08,3.5789755056350365e-08,3.640067954136786e-08,3.6470298211157966e-08,3.3653249016525256e-08,3.594686349571718e-08,3.545917862923804e-08,3.558585916421553e-08,3.9507525509225636e-08,3.87256717804109e-08,3.915247085460982e-08,3.989607263272475e-08,3.9214612998317366e-08,
0,15.0,3.212664442240928e-10,2.6399482561141786e-10,2.2244690968950497e-10,2.6265083052625995e-10,2.525155901821973e-10,2.875897089854751e-10,2.744077319302465e-10,2.760122888321149e-10,2.753108147467926e-10,2.670005384817338e-10,3.1204280140032564e-10,2.971772431014097e-10,3.119623280487224e-10,4.049582535109563e-10,4.0340197916711515e-10,3.6971650492813107e-10,
0,16.0,1.9981716242234238e-06,1.517199986592893e-06,1.4070992871366826e-06,1.311732663907158e-06,1.238904349236441e-06,1.2435577966622119e-06,1.2447253500052785e-06,1.2209658674035659e-06,1.218295621246464e-06,1.2259737708904725e-06,1.187971571202531e-06,1.2110502031168578e-06,1.1707712146473774e-06,1.1711595605994623e-06,1.1866839155556983e-06,1.1888473069213567e-06,
0,17.0,2.5798658523723153e-06,1.827596761505925e-06,1.6246890923790114e-06,1.5427234333228386e-06,1.5204164928774217e-06,1.5460048626665376e-06,1.4278848858139892e-06,1.4464665122696194e-06,1.4194283406398875e-06,1.4286598639256662e-06,1.4162076814160697e-06,1.4278740867895274e-06,1.433175204109726e-06,1.4122482362217279e-06,1.4415009392012421e-06,1.4364549488950718e-06,
0,18.0,1.5320298432798693e-06,1.243870971146619e-06,1.2007918933316019e-06,1.2164637411610049e-06,1.1612247010553148e-06,1.1579930884592146e-06,1.1889465764212137e-06,1.085012287981692e-06,1.0755710109686182e-06,1.108159899028885e-06,1.1676745501122626e-06,8.852255026541536e-07,9.007207500191349e-07,1.0128728309878202e-06,9.504942893763712e-07,9.281319639666038e-07,
0,19.0,8.750645341284394e-06,8.714746381215612e-06,8.698839788630319e-06,8.763366664055059e-06,8.776861576103696e-06,1.7263116209724854e-05,1.734859075979713e-05,1.733028466860576e-05,1.7342550253757778e-05,1.735218036542223e-05,1.7353959741526647e-05,1.7170552855713612e-05,9.16739630671544e-06,9.185462531102793e-06,9.182786712959397e-06,9.328629956441005e-06,
0,20.0,0.00012654886247704796,0.00012653964850921524,4.232345672156784e-05,4.233512964954085e-05,3.641661801976542e-05,5.366524797425957e-07,5.490289192209417e-07,5.51056343197988e-07,5.349877413841587e-07,5.41174621576306e-07,5.418963057881946e-07,5.238502625989653e-07,5.248267874404556e-07,5.221680055547231e-07,5.226043289731177e-07,5.235247999425195e-07,
0,21.0,0.00037797149217415365,0.0003779777596731955,0.0003779844194954677,0.00037797603924096245,0.0003779905090865069,0.0003779884033392772,0.00037799562435810005,0.0003779833685326829,0.00037798649539470906,8.349135182897763e-05,6.859753723774602e-07,6.178588239362368e-07,6.013092827343019e-07,1.0838343336141756e-06,1.0636448450037164e-06,2.1827834299997224e-05,
0,22.0,0.00010249306574542364,0.00010251105868930474,0.00010249812297390847,0.00010249845982569652,0.00010253649831651748,0.00010252919174992637,0.00010251124781161774,0.00011557808096763797,0.00014325847045595607,4.2222883876947155e-05,4.186956967327419e-05,4.190464687856768e-05,4.18694386360996e-05,4.182877737466041e-05,4.187514194277259e-05,4.277462982774077e-05,
0,23.0,0.00022538973748243424,0.00017214233264966375,3.5113284929344003e-09,3.5259550610729658e-09,3.552746082307985e-09,3.5555015326883597e-09,3.6873901488907223e-09,3.6437584582781987e-09,1.1349289162723332e-05,0.0003739453844996434,0.0005296558693544776,0.0007680466659196725,0.0007680475256888324,0.0007680472436492125,0.0007680476608366546,0.0007811688489874274,
0,24.0,2.1244361502329226e-06,1.777727011955933e-06,1.4998752689737564e-06,1.4470078384217685e-06,1.487763679025335e-06,1.387522016774624e-06,1.3573932480292965e-06,1.5770008065181672e-06,1.5883294940527216e-06,1.5093206104487813e-06,1.608690586668517e-06,1.6942822185853698e-06,1.6326716097648946e-06,1.6383195944275928e-06,1.6649433325467225e-06,1.654732386026285e-06,
0,25.0,3.4731905758282796e-08,3.396665407938393e-08,3.105732817419548e-08,3.0129425731496725e-08,3.1083361255886e-08,3.071227848829991e-08,2.766761196016801e-08,2.7969808550144842e-08,2.8738885411979273e-08,1.4735402652163307e-08,1.5169651355006445e-08,1.560466655059372e-08,1.441798513407116e-08,1.2927437664689322e-08,1.3007648130567272e-08,1.347827839175137e-08,
0,26.0,5.907530984125424e-06,3.017681449261677e-07,3.058258164178884e-07,2.8704337299477054e-07,2.8863743031103327e-07,2.928274242422003e-07,2.898808330871823e-07,2.865704522412052e-07,2.8482627382487776e-07,2.903677059067166e-07,2.9863311552395604e-07,2.918125419656572e-07,2.967242609007569e-07,3.972201387741986e-05,3.971618339123773e-05,4.0209838041155244e-05,
0,27.0,3.615038759717438e-10,3.1360634162294697e-10,2.98261734731095e-10,2.638673718201105e-10,2.3139750601611045e-10,2.46736173904882e-10,2.1912597583428217e-10,2.166557079383674e-10,2.1552347718549565e-10,2.2099771271874846e-10,2.1795682060693244e-10,2.1374888251971802e-10,2.1698024812921197e-10,2.1192218305606302e-10,2.1330350209203071e-10,2.131405343279579e-10,
0,28.0,0.00017032185066034056,0.00017038253591994404,2.3238939624502207e-06,2.430736253744644e-06,2.3927640568712452e-06,2.2915142770894645e-06,2.3055932441681e-06,2.3469846168416914e-06,2.3282848510523657e-06,2.305107573496239e-06,2.2894885241703203e-06,2.3385356649153046e-06,2.2782070128216466e-06,2.194796233831764e-06,2.2079615843049597e-06,2.140681664528656e-06,
0,29.0,0.0008943924167712697,9.437644617912254e-05,1.5402367175244232e-05,1.533117088534822e-05,1.530392079900694e-05,9.316176592990761e-06,9.272994808347448e-06,3.4300006461422267e-07,3.445263672393135e-07,3.5333458335042574e-07,3.429603915431438e-07,3.3821281761936877e-07,3.397452109128784e-07,3.4196429170711806e-07,3.3849777301941944e-07,3.4029832590498113e-07,
0,30.0,2.604248271971635e-05,1.311001054809235e-06,1.1645202342687862e-06,1.097937639458764e-06,1.1375199949895024e-06,1.106146432828633e-06,1.084249994626701e-06,1.1050620784270123e-06,1.106977834244562e-06,1.0627894524356941e-06,1.083395266933038e-06,1.0823551983131675e-06,1.0863889561732575e-06,1.0740362092384196e-06,1.0722954826692124e-06,1.0858000667760254e-06,
0,31.0,3.110552082765645e-08,2.3692223224032326e-08,1.9535388838645902e-08,1.9318773732751093e-08,1.9501015986474825e-08,1.8681549513300173e-08,1.942281230105038e-08,1.9255541764474032e-08,1.9130183857858146e-08,1.8951161262350572e-08,1.9239296118681237e-08,1.8922333932550753e-08,1.8354184714798375e-08,1.891626036272456e-08,1.8823686571181143e-08,1.8382593108957034e-08,
0,32.0,6.776021988728964e-05,6.776848402670564e-05,2.1734613806517202e-05,2.17343529058446e-05,2.1770412934009858e-05,2.1758063869169106e-05,2.1771775035507515e-05,3.1208295018507456e-07,3.09200228123067e-07,3.7712759137203994e-07,4.2309796709244333e-07,6.613856761180925e-05,0.00010997719907474284,0.00010996586857490809,0.00010997198783502677,0.00011129391180423917,
0,33.0,1.4542040480298106e-08,1.5355668690483982e-08,1.3975545909412645e-08,1.3724165757938239e-08,1.2784311884941113e-08,1.3067931496497029e-08,1.354330679450247e-08,1.1896067963013618e-08,1.2096093090796912e-08,1.2243580776378085e-08,1.229542597404495e-08,1.2203517436568599e-08,1.290379537329057e-08,1.1608721638890729e-08,1.098109473534719e-08,1.1505167320305218e-08,
0,34.0,4.546858717634125e-10,3.635936761411712e-10,3.502846585749755e-10,3.2944523712255037e-10,3.0201754497673113e-10,3.758118209392104e-10,3.158034984652117e-10,3.3099226372511276e-10,3.447229511684359e-10,3.1797908513688674e-10,3.6993947350211044e-10,3.657820815419194e-10,3.608430681329237e-10,3.713106763921757e-10,3.575341231843245e-10,3.6396834834220254e-10,
0,35.0,3.842541747196672e-05,3.839454047572359e-05,3.828803847040784e-05,3.824582193049763e-05,1.317327054776076e-06,1.380826267253728e-06,1.4488165048344096e-06,1.4216782148091774e-06,3.709519322771545e-06,4.499334415498704e-06,4.457439257610329e-06,4.498824596244124e-06,4.499018659607336e-06,4.4784780007187e-06,4.4724722527489835e-06,4.534212981670637e-06,
0,36.0,4.509806042467799e-08,4.4153163750659875e-08,3.0169918171906434e-08,3.371571543083773e-08,1.7519334732894983e-08,1.8974122247714614e-08,1.9585848333239506e-08,1.7185649879696268e-08,1.9340078165516764e-08,2.03149847674311e-08,1.9907619495899528e-08,1.979746597580831e-08,2.0647595714837465e-08,2.0564859750310236e-08,2.0712947395241486e-08,1.7825688975691303e-08,
0,37.0,0.00027075907482194343,0.00027075905683364643,0.00027075902198009865,0.00027075906695241315,0.000270758917636788,9.153261089585275e-06,9.153284855187868e-06,1.903578049024065e-09,1.9330155427070672e-09,1.9486293401357454e-09,1.9207485375866246e-09,1.983277409497138e-09,1.9620105764326376e-09,1.987704919558471e-09,1.9842264962125815e-09,1.9612674910245442e-09,
0,38.0,1.6417758416037483e-10,1.2678906015792507e-10,1.1253260247603293e-10,1.033748290882637e-10,1.0310816632595018e-10,1.1370640179509309e-10,1.1343205181120722e-10,1.1029805401876065e-10,1.1184743968685373e-10,1.2753283619678356e-10,1.2540490424870794e-10,1.2451158701925814e-10,1.2654169472622063e-10,1.2486678054266926e-10,1.2204228136569372e-10,1.2666923432832254e-10,
0,39.0,1.9916551891685416e-10,1.6473677118772406e-10,1.361619197391117e-10,1.2718158226960198e-10,1.2791427944649994e-10,1.1645830706812664e-10,1.1908089934070233e-10,1.1906741525521988e-10,1.179499058023265e-10,1.196900514024789e-10,1.1992973995397644e-10,1.1862446324885255e-10,1.2089618894038332e-10,1.2191690181359122e-10,1.2148606552738157e-10,1.2473906192972296e-10,
0,40.0,1.4112473682493412e-09,1.3282272939646725e-09,1.3128557484014257e-09,2.5692642387664174e-10,2.6506584851416857e-10,2.243881371344389e-10,2.242108606623008e-10,2.2777414057848552e-10,2.224676395366353e-10,2.252446703957447e-10,2.2551246748545825e-10,2.27134477132158e-10,2.204688172888054e-10,2.2113888611782357e-10,2.2352275174261237e-10,2.2152267715078532e-10,
0,41.0,1.779782268867356e-10,1.4007523560088808e-10,1.3182781744889517e-10,1.2598380074141492e-10,1.2585906577442827e-10,1.3349379178920177e-10,1.2775649005719368e-10,1.2893635878795674e-10,1.2581132973209115e-10,1.2384771171374276e-10,1.2718936745602517e-10,1.2379746544366448e-10,1.2115757332526922e-10,1.24839944607704e-10,1.1538933605711564e-10,1.1850310663205918e-10,
0,42.0,2.0125365102708977e-10,1.4757265921835948e-10,1.3328595452529838e-10,1.2108659194653967e-10,1.2538697643031182e-10,1.2453739141385192e-10,1.2455891379661608e-10,1.247311832139594e-10,1.2334755285555482e-10,1.2702262086383692e-10,1.2492313856007056e-10,1.2868035140935306e-10,1.2876468218520525e-10,1.2919679839005188e-10,1.2870053949170158e-10,1.3016148711503705e-10,1.2752306459146854e-10
0,43.0,1.389110056166228e-10,1.0313786716228365e-10,9.08010630630673e-11,8.37066389174897e-11,8.519943674525256e-11,8.371913034833519e-11,8.506339261552623e-11,8.46551380156863e-11,8.362574087099758e-11,8.417553840164706e-11,8.656065692439143e-11,8.265936079349183e-11,8.368209167303221e-11,8.499633549350828e-11,8.399925854986467e-11,8.491555699091635e-11,
0,44.0,2.0270478557400448e-10,1.660903822175056e-10,1.4334912940197856e-10,1.3751706047545612e-10,1.417244057413699e-10,1.3189513348116032e-10,1.34213328845462e-10,1.3400397381921147e-10,1.2646338482412122e-10,1.2867818809899008e-10,1.2662921306245052e-10,1.2057234690767234e-10,1.2316381355255935e-10,1.2351908188627265e-10,1.2475435082804018e-10,1.2573616071264112e-10,
0,45.0,1.4395323470000932e-10,1.1497258324738067e-10,9.711156678027054e-11,9.535109304492452e-11,9.642774411894181e-11,9.213046719270346e-11,9.026621952846633e-11,9.306306189460479e-11,9.004388687532205e-11,8.63638502074693e-11,8.78124390327454e-11,8.78999282825101e-11,8.701720106375644e-11,8.710515133239125e-11,8.846448018668064e-11,8.82028628146101e-11,
0,46.0,1.2040546797461511e-10,9.20453263730523e-11,7.715515753768693e-11,7.315844396730957e-11,7.414247637304656e-11,7.368233879578968e-11,7.434452507641823e-11,7.373730625240886e-11,7.295505566484198e-11,7.653652611242228e-11,7.442353812614357e-11,7.448212275249629e-11,7.617768038733903e-11,7.216615138117186e-11,7.290159332520759e-11,7.381180639386513e-11,
0,47.0,1.7717218262760052e-10,1.3503671551602083e-10,1.192533320891725e-10,1.1797004065774947e-10,1.19415824118484e-10,1.1778113063960107e-10,1.1639178798454189e-10,1.2062477964000768e-10,1.1595537011315872e-10,1.20730222080067e-10,1.1994438281319977e-10,1.1561902759726471e-10,1.173372100368454e-10,1.1825426686127956e-10,1.215540039540536e-10,1.1735050293477422e-10,
0,48.0,1.5430692597649815e-10,1.273214365508415e-10,9.754710909503795e-11,9.119777915919925e-11,9.212768889941939e-11,8.757159509535375e-11,8.73046621081375e-11,8.801452768947511e-11,8.867733355047905e-11,8.577478524923384e-11,8.554539172212639e-11,8.732385531397019e-11,8.706512415783725e-11,8.611816178063552e-11,8.570292614052154e-11,8.801793450343116e-11,
0,49.0,1.621781829678412e-10,1.3850724208585276e-10,1.2969843227993883e-10,1.2070792769291171e-10,1.2808659604914768e-10,1.2864386454340743e-10,1.2784277918389748e-10,1.2923238809608792e-10,1.3006723661931432e-10,1.2921180829313176e-10,1.2639203735964158e-10,1.2830139014801598e-10,1.3041051700734278e-10,1.1745460565364697e-10,1.1654596539973306e-10,1.2083823031372476e-10,
0,50.0,1.4873012523404975e-10,1.1888468997079384e-10,1.0892010962536302e-10,1.0383634395598984e-10,1.0353029454438442e-10,1.0460864827161447e-10,1.0323181060827236e-10,1.032401368225599e-10,1.0356441020262468e-10,1.0119405778168256e-10,1.0023925656527602e-10,1.0088826770936223e-10,9.769934078325156e-11,9.761259142895437e-11,9.783129347751877e-11,9.922770124033103e-11,
0,51.0,1.6115103608778853e-10,1.2921793673227068e-10,1.1938081523415205e-10,1.1258414758468581e-10,1.1411788107580827e-10,1.1133966895177163e-10,1.1060265205265252e-10,1.1307895927670684e-10,1.0134895880720641e-10,1.0456456676675617e-10,1.0367382930173959e-10,9.538224855680457e-11,9.736594532996659e-11,9.909050154730152e-11,9.306905277938034e-11,9.58385207870215e-11,
0,52.0,1.2757231155460806e-10,9.52551144300158e-11,8.249248916063694e-11,8.285868189386426e-11,8.238010579772947e-11,8.175280539412866e-11,8.374264750729087e-11,8.30286954628193e-11,8.175265832163473e-11,8.286353148147884e-11,8.209659560699839e-11,8.172953112481066e-11,8.065913503285844e-11,8.192504510335236e-11,8.435197773141332e-11,8.039621414398904e-11,
0,53.0,2.39453718273666e-10,1.9353386959666854e-10,1.680856498008064e-10,1.73754637886955e-10,1.728495427911625e-10,1.6678434755829612e-10,1.8225290521865261e-10,2.033185441365136e-10,1.981257918467676e-10,1.9781398438315827e-10,1.9928359336197985e-10,2.0010249341550675e-10,1.9669635077304273e-10,1.989687817548438e-10,2.045022759783725e-10,1.9314316497084473e-10,
0,54.0,1.5340227154779794e-10,1.2208858897947276e-10,1.0446435296562689e-10,9.77180847107951e-11,1.0326693815958661e-10,9.873138668984426e-11,9.995467843348262e-11,9.999831206653348e-11,9.865753023043881e-11,1.0022519181291287e-10,9.907109860109876e-11,9.933509321475863e-11,1.0070701057302085e-10,9.85907453552181e-11,9.846512072108278e-11,1.0192494440452033e-10,
0,55.0,1.8185563402470277e-10,1.5744601954282277e-10,1.3743161620141575e-10,1.3055534172540964e-10,1.3331780432302017e-10,1.2912498295980342e-10,1.2217123072314518e-10,1.2437049715070256e-10,1.242518236857058e-10,1.1202580184659713e-10,1.1350786138581101e-10,1.1562300648978315e-10,1.1465062721559393e-10,1.0838540732618762e-10,1.0949603966780587e-10,1.1313152873478754e-10,
0,56.0,1.872360133711965e-10,1.464736931328071e-10,1.2868884292372036e-10,1.1745951512463656e-10,1.19972161509744e-10,1.1981336310663465e-10,1.1545780500342514e-10,1.2070332276896082e-10,1.1432541069215606e-10,1.1523189342744455e-10,1.1677008694543703e-10,1.1617171970577232e-10,1.163453476317895e-10,1.221869772523975e-10,1.1867593005776863e-10,1.22658962424114e-10,
0,57.0,1.5154927820587426e-10,1.1430972067467446e-10,1.0571143926124518e-10,1.0128888601433688e-10,9.280604612431215e-11,9.377282475292671e-11,9.22022748465125e-11,9.192804314346877e-11,9.092909329503772e-11,9.103268548253281e-11,9.420551704322182e-11,8.95817806767332e-11,9.09660507935753e-11,9.279071329266966e-11,9.189245863124236e-11,9.25931349573897e-11,
0,58.0,1.324286935089e-10,1.0582798450495009e-10,9.062444328644004e-11,8.933754957707544e-11,8.810755148844689e-11,8.600249519605084e-11,8.666712615980861e-11,8.878570813680249e-11,8.600318598344448e-11,8.777026909231047e-11,8.851168455525291e-11,8.406076624346768e-11,8.343249466923908e-11,8.761865234271833e-11,8.56194103974077e-11,8.497159515090986e-11,
