,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
10,11,72.01809136137493,72.55931757701975,71.07382434684567,68.15625361022043,67.72129555563829,67.6289767673224,66.86114473058043,64.5521081445271,66.12992016301708,69.44072533615017,71.4338295514766,69.40591555675763,68.23310998593118,71.5617995001877,73.58971349490666,75.65432756578289,76.0688577109764,78.52477365432952,76.23862964229718,71.8884872706613,68.13409298161952,65.58741407130424,64.20123256816368,63.73958868314186,65.64562695281649,65.30441304435112,66.05267756755171,65.44575485536583,66.78597543333596,67.58816893118163,65.8607735195757,66.24794835321151,65.34938745465061,68.10688104748945,66.6343472539893,66.63434725398929,66.74257876796216,66.2389722105851,66.14343556332433,65.71638633172101,65.63479270622301,65.35306123153481,64.06598229739706,66.94030319562233,66.94030319562233,65.53996131528046,65.86170408863613,64.39193036354327,66.76907322068612,63.573009549105166,66.31861229470792,64.88406357982447,65.81899053865581,64.45084272983003,64.63162411499678,64.54310405967175,62.84818880543446,62.66740742026771,64.27973699940227,65.52455027741057,64.41941645261147,63.442615475810484,65.57679763159214,66.95425256836911,65.47231706252923,65.15638469180234,64.88406357982447,65.90825134758188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,84.2355269668481,87.66016704838714,91.08480712992619,91.25888573729733,89.85734595970965,89.31631038380263,87.50665804783452,86.22765726719439,86.58620068456133,89.48463558299623,91.80235149465918,92.54567321359066,93.92043347442687,95.8258333478964,96.01736409755972,93.20767652896384,89.77046361114884,88.12686252682869,89.19016943901588,89.19016943901588,86.22901030106385,81.82673792274358,80.58957469935345,82.70984564915673,83.9803171131766,83.25971811525957,81.28053286399583,82.84456023447481,84.80232245578193,85.68104099125105,83.53750032139459,82.30033709800446,83.7313929986256,84.16370372195799,82.49540786011374,78.45993987981818,78.90634769195489,80.42744097775406,81.73426351023319,80.1645868101217,81.07220048341624,83.6346121649989,85.51007004045678,83.88944388944388,82.3254165189649,83.12010205941314,84.58530352461462,84.43810094856954,82.60149436620024,84.06500195687546,85.61187648480683,86.96637383930417,84.60504066995232,83.50457395415766,84.48541686603507,86.17792798515995,86.79628547308266,85.19708507328257,85.52767425810903,86.17413890457368,87.27460562036833,86.62081471853273,87.29734748808876,89.59030601089432,91.6456366903176,91.99584188867601,89.5403746373743,88.47706772518711,88.65527865452925,88.02310184257716,84.55017509962565,79.85431711145996,79.70059105609457,80.95782122088775,82.30518964194039,80.99371423210431,82.54058876003567,84.8503631961259,87.11025020177561,86.31556466132737,85.82246674800473,86.83743354352461,87.79647450256556,87.47687400318978,85.06223525578363,84.5746781201818,86.42609166390304,88.49458566601629,88.17852652838859,84.83003696127554,83.06074819525392,82.5995423340961,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,78.1128205128205,77.07808513325755,76.81152259258333,78.01780531509642,80.17580958263416,81.4200044200896,81.28038836424318,80.02315819945,79.45578231292517,80.16879479064353,80.99371423210432,80.71880014275723,79.32896871410826,78.91009770238205,79.4657135461151,80.14253249704572,79.60388280345533,77.87818925925,76.3095618082696,76.04835730861396,77.49334909843333,78.92380729207349,79.31761305558493,78.50953224750411,78.10348381776953,79.07098192812478,80.30234315948601,80.7083915892206,79.2184444992735,76.98286634136525,75.30873786407767,74.93041274092495,74.81034332579434,74.2213772373574,73.61508697589471,74.73937331757236,77.28025319648356,79.61223700215157,80.55993386607881,80.42031781023238,80.70699194237125,80.99065630980525,80.99065630980525,79.61519961519961,78.78166278166279,79.06236453604875,79.87044534412955,80.28070175438596,79.32318104906938,78.2565143824027,77.8462579721463,78.38490766573668,78.77475538147272,78.5081928407985,77.70833864755248,77.9749011882267,78.51355088181708,79.04131792214693,78.64349352432254,77.46153076846146,77.06370637063706,77.87178717871787,78.78166278166279,79.04552590266876,77.60053411284939,76.4421630721254,75.54138896938086,76.3095618082696,76.94016580866374,77.06502558528179,76.67517786954573,77.2029449098756,77.71499611499611,77.09060587109367,75.09959845828531,73.85639721508406,74.6094306750669,76.46647681105685,77.57973541175264,76.70546112771106,75.31731166502745,74.5642782050446,75.18254608892616,75.92088338793835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,84.57872758535986,86.34801635138147,89.36530288883563,90.73460720468493,89.11737355864432,85.65367920905344,80.83045803680815,77.95035517599169,76.5605237473427,76.18592614710859,76.81653014750272,77.35517984109309,79.20450904645945,81.15154150605473,82.44913105325004,82.7358051853889,81.72679617637989,80.56737588652481,78.55500821018062,77.11001642036125,75.91598656961497,75.66992144886524,75.79478122548329,76.0507876256433,76.9337637281316,78.53459749571888,79.89590136958557,81.1272626009468,82.15803625639691,82.30213171964131,81.46859488610448,79.48030052533778,77.9749011882267,77.19112774773683,77.72977744132722,77.85972008383267,78.77883584523187,79.34028552585254,79.6041486468585,79.87906273620558,79.31761305558493,78.79516407599309,77.60113422524682,76.80128003200079,76.67391684792119,76.9299232480812,76.67391684792119,76.67391684792119,77.61194029850745,78.39571373899732,79.58974358974359,80.01302401302401,79.87906273620558,79.46880632594917,78.77061181332168,77.50253176576868,76.59265616282376,75.29894280119045,75.42018362524918,75.67364897178383,76.04824657201794,76.29431169276768,76.55289755135354,77.74692740209981,79.05374993457895,79.86183074265975,79.58691665331267,79.86470196649934,80.72491702026278,80.86166185226962,80.58387653908295,80.00436323970547,79.07586583037904,77.6454076367389,75.91971409253357,76.17829995111943,76.4267953888985,76.67775732797159,75.917210685072,75.79235090845395,76.4421630721254,76.81676067235952,77.45367165409809,77.72297525182583,78.64209101322504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,83.49820788530465,85.06223525578363,87.83121152351922,89.68262506724045,90.88757396449704,90.88757396449704,90.53323644416761,89.16393212831832,87.63211908397287,85.36627429181229,83.38708904054853,81.4293268192414,81.4293268192414,83.08531035349603,84.25716970748567,84.86878684948954,83.64511403856731,83.0466511064496,82.43503396444572,81.72202148672736,80.5987525987526,77.77744585511576,74.70524923453203,72.5997823743482,73.60399930089523,75.99937697054831,78.10484383073216,78.36870695173813,78.50130821559392,80.22304003568641,79.95917691468043,79.82657565082462,76.82404333041946,76.06349668751987,74.57125662728623,74.57125662728622,74.20751692850816,74.44420878991399,75.45844674955246,75.94582210949154,76.18713234868089,74.81266924832946,74.81266924832946,75.05873436907919,75.91598656961497,75.66992144886524,75.4238563281155,76.7575022347082,77.51053569469104,78.92667851591307,77.72039579339999,77.72039579339999,77.58505347249064,77.331588125956,76.82461978672289,75.66624874599891,76.98638075920023,77.36470588235294,78.3891156462585,77.32244897959183,78.38911564625849,77.73930348258706,77.61194029850745,75.92088338793835,75.92088338793835,75.30261550405677,75.30261550405679,74.445363303521,74.93752902494751,74.93752902494751,75.42018362524918,75.17168818747011,75.29411764705883,76.18592614710859,76.3095618082696,76.3095618082696,75.41775330821984,75.41775330821984,75.91971409253357,76.81152259258333,77.4484335743219,77.97088255391374,79.36071398256271,79.4919758397129,79.35937457585712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,119.96314334605763,109.37944213380902,108.63344893322622,123.99285818671648,137.01646197229985,137.76245517288265,109.86292345725897,100.96205857829857,105.54064118505019,120.92336566439468,119.15407689837305,130.23632798062414,138.39383338633712,147.13917500124398,157.86102767431615,131.62191792982534,157.48951374864066,145.74355866532744,145.53715698831382,138.7503065111134,150.4962615944266,183.732223944313,159.88129226729438,118.08742916737306,108.71013979008369,114.83482347998476,133.27363165531102,114.9358213175007,106.60527111411812,115.82318844092211,109.89726251499619,138.483704974271,111.5151515151515,118.59912098080035,117.94539268662263,134.5379852792152,130.5225089642513,106.67862960292663,104.55689948119651,106.58985560587391,99.16205533596838,125.79688392201646,150.38218163460596,140.85779752198656,127.18067789364741,96.90497385048087,141.125328659071,135.7532544056408,161.2311003497444,151.99589111453517,147.39393939393938,137.9124579124579,122.50734293287483,128.63174484675045,111.52019542750871,110.76369424547562,108.5180802103879,106.04830917874396,121.6927536231884,116.39834973024436,126.21932159725203,133.20113977907022,154.01069518716577,163.33611342785653,157.39919320522205,147.0678423131235,155.1491286897635,147.4259698610146,119.34384233963476,98.19736366698646,99.38991025083739,127.02897788990502,119.51344569901269,136.2381843749709,153.64090354984197,193.74265746602887,157.97029974245163,149.4239094239094,116.39445521798461,117.85965668318609,117.24809433249331,138.2521271512946,165.17402246028666,144.35178052003232,143.21702874698263,122.07055007433436,121.83521269613983,123.55564280366671,127.02062080917743,135.45123629861644,127.36994992197643,136.97016421247397,152.79552884108404,141.37860733241942,122.23221722472097,97.28892728028922,102.04833235465492,140.71575189163966,156.5172049875054,167.91941607475587,165.42590958124939,142.24566912649814,135.05023653976122,123.83374169440037,144.71265169248136,147.598319969454,,,,,,,,,,,,,
16,17,82.73103049573638,83.65870677536796,84.27032391737184,85.02251290485495,83.36652937060032,81.2016855325126,80.0171858216971,79.87610012315756,79.87610012315756,80.01867879205201,80.30234315948601,80.57164675721376,79.73810992367693,79.03991541104944,80.62630491023256,82.81433909826676,84.4007285974499,83.3699549419998,81.0479594771472,78.92840325923032,78.10348381776953,79.5079165586078,81.62747277652467,83.18069947260851,82.60118617323104,82.44913105325004,82.44913105325004,82.5917097221445,81.57190548813585,81.42311153289029,82.00884011861888,81.59430997342537,79.41396290646061,76.35367184616955,75.95176698458599,76.46381818970652,77.97088255391374,78.37278741549727,79.74824411010292,80.57316355156371,80.43782123065438,78.55031333092823,76.45731384191444,75.29894280119045,75.1740830245724,76.3095618082696,79.18966466908606,82.25528260991832,85.69072225050412,87.48002203446651,88.6180165731088,87.17087129328968,84.63747198601605,81.46859488610448,78.96308962552214,77.20168388825104,76.41791044776119,76.29180828530613,76.41917146938573,76.67517786954573,78.41859030602748,79.48525697269415,80.01302401302401,78.52307692307691,77.2029449098756,76.54653465346534,76.16820953031264,76.16820953031264,76.04084634623302,77.90911855933282,79.50995232692011,80.4290680883193,78.56079587521951,76.2288120695515,75.18359414569724,75.43455608477035,76.41917146938573,78.30667936911188,80.36092427362159,82.14060341800662,81.43505827414155,80.0306255333033,79.45722911143135,79.59539836877158,79.72935964559001,78.91292463881297,78.23610568788234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,87.96085788912187,103.00239229852284,107.81311356054593,114.94900206228809,120.50073059909124,144.23976023976022,142.45033254207567,156.21773866903234,128.998174607363,126.93797824489722,123.87797346363976,120.89297085015416,116.61561078332042,109.55493308434484,128.3572886722493,114.81231512727575,103.20910352406415,105.20819248091975,123.427979904247,122.9341289276374,140.15496306179077,146.56240026568815,174.4619319813118,148.39110054796328,143.2193833762461,143.2193833762461,155.06506560193873,156.37007834620383,139.2863279291201,124.45278389203622,110.06636888989829,96.34530605491142,97.2801585235062,100.91755551128682,109.47249222014757,116.55768987686606,145.94974709501025,149.127678129493,158.48190481770888,156.79852490648085,174.3473408599499,167.13179420515092,167.96269326389807,153.6833536833537,161.35031984088587,124.15373864430468,106.00347409404013,108.90158730158728,139.99202657807308,162.9797816801139,146.84827483079883,123.62544784745725,118.35302695249376,110.81141552223895,113.28723757252908,100.44809384164222,122.15198135198133,121.29002849002848,125.94457394457393,116.40372719442486,106.92224571294338,117.36513615583382,107.10050103153552,141.09508097733496,150.0461299283839,157.19227114349064,135.71324675324672,125.38189586114818,126.45752611324902,134.25943087515378,117.25233707941007,108.36932319970089,95.16297399335168,115.01266980630646,122.05282066668205,135.25916987303125,120.37029637029636,121.40063294020128,107.23332277289111,116.73886148196965,124.81660980962332,135.13429591678312,140.51763071043945,129.512634776897,142.7821722569608,134.40315253680694,139.88048315321043,102.17866497139224,98.94858485026424,122.00299385589275,146.04473298632752,163.84965240956757,154.19413317396283,153.43307780421182,128.34543115134778,123.86381278916141,135.1568924693379,160.8837401209535,141.67276241940974,135.84976820931877,118.32167832167832,147.4125874125874,130.79328314997105,125.86177630065598,134.17346461234428,149.86388643664424,170.44756719900278,137.8613454737082,112.31501423681095,88.4640825597923,88.69013112491373,100.0679089026915,,,,,,,
18,19,75.25162556741503,77.98806046510414,79.3490386681876,76.6870984578603,71.1479711589061,67.55025486553762,65.93003374649331,65.74772353427282,64.82018730238876,64.72628025569202,65.86854247031238,67.49485039258442,67.87537807745994,67.28947633806415,66.39880059970015,66.11217996152138,66.79876999983556,68.65503812745399,69.95351647314263,69.85282817422424,67.99656004660582,66.51106681643174,66.31233991067177,67.51610166615765,70.70447737970201,74.37078600841667,73.16702425293077,70.74648057612836,67.48117445367939,67.96727501573315,68.68493620916527,70.56209286893063,73.22870166648278,74.57135900914011,73.98800288845831,72.47003171531472,72.47003171531473,72.35664700453432,72.35664700453432,72.35664700453432,73.4171275347746,74.81146304675715,74.23363711681856,72.51459333492224,70.68928139196323,70.46567619488931,71.46763314205174,73.92354908540487,77.19954268697987,80.49426598170317,83.21006721006721,84.25198825198825,83.81035512950406,82.31327910611225,79.03577990628295,75.07446462581873,71.08673746037148,70.26992721377866,71.37815232200377,72.5694544626248,72.5694544626248,72.92280159858063,73.62622713439305,73.85407129254894,69.7649330659633,66.42316917594128,64.51584493495947,66.52555090127406,67.87008871640012,70.00961776928241,72.45278972833152,73.29935057489237,71.35680899868512,69.21841103860423,68.1695745915377,67.77901067674472,66.98387158564148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,75.96514812048792,78.49045833283411,80.44237212330837,79.7859618668981,76.78723510346546,74.95656213704993,74.95656213704993,76.17560975609756,76.29803921568627,76.29803921568627,76.55662507427213,77.05858585858586,76.8051205120512,77.75281737597842,78.95910009849152,81.13944716545629,82.62045726062274,83.48985021378533,82.91033691440786,81.8570866499198,81.8570866499198,82.28939737325219,82.14530191000779,81.99650795476222,82.1437105308073,82.43344258524523,81.71284358732822,80.44237212330836,79.72935964559001,78.78166278166277,77.25955204216073,73.45002823263692,71.29514607775477,70.59840524629257,71.01398966187698,71.23551960303308,71.57891329853946,72.00988972951589,71.46365151844603,70.89665262586576,71.45835176576394,72.11691501741998,72.91834614443252,75.31960996749729,77.8105486913777,79.31761305558493,79.17944379824468,79.45722911143135,78.68131478530485,76.30376077220484,73.64842144591817,73.3999260081391,73.3999260081391,72.52170988463996,71.68907351255558,72.75980499317646,74.2213772373574,74.57135900914011,74.57135900914011,73.87461817767792,73.5246364058952,73.03726104595611,73.265105204112,72.37869779430005,70.91712555011911,71.0326750874696,71.46763314205174,72.12013951418427,72.47348665014012,72.81047655799443,72.26423834692457,71.12440887609931,72.7021086959533,74.66964791562869,75.57278552504813,73.54784601267144,72.01526484757818,71.4428908369356,71.11818256702185,71.91961369403438,72.14532344540098,72.91727140783743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,102.80556323109514,106.93107275806452,133.2192032322415,123.57381316131952,123.30299966295921,99.57231174622478,111.98961454520696,128.22149860317796,134.04331905914478,127.77986241400875,103.53743817158451,123.59816889937372,121.80795910916393,152.9523441359019,145.16033399005534,178.13003095975233,151.14149008885852,126.5038961038961,96.63722943722942,105.0164924506388,129.09268292682924,154.49423331442617,152.86821705426357,146.94229112833762,126.79202279202279,125.00097801590339,130.92690394182932,144.87562189054725,140.79999999999998,132.776401179941,120.07798848152831,123.87058107412089,129.76084656084655,136.5333333333333,137.3952861952862,135.42605542605543,116.78269296246823,129.71198589176117,108.45935873749468,106.08706637099402,91.47134392918463,90.72724440587339,98.0197023548696,98.0197023548696,116.09539431495243,133.61118378863665,153.39862340216322,166.93946360153257,145.33483932407592,133.75568494846135,127.68861539045686,142.23117070239627,143.46689073457648,139.91415481070652,144.07811056867658,130.1441209913749,117.22540849819434,108.61344418636166,124.30386601066164,118.28766726123867,99.49570396429198,93.16103028659325,113.55824160535826,144.3774541388565,164.09698801205423,150.77618147884613,120.9393516420163,105.79805919951903,118.13453428987408,146.45027084090475,164.7149428777287,151.06254304182005,130.80798507828376,105.38247388062065,99.2676563202879,105.89756442388021,109.1796157059315,115.80952380952381,120.5284178187404,111.32580343965543,115.38929550314748,138.9090995047808,149.9667863476339,156.30434277693345,129.70317141853556,145.41672640574785,164.0852749825533,189.8763197586727,171.60823875577972,170.77733969703257,139.5978525175454,162.4407659850698,138.59063940279128,161.42230049532196,126.20754963558683,135.44362806695938,143.00133069712578,147.0901655008982,137.5290077044463,114.95405179615705,126.5795757831156,114.70870009201519,128.54186456347753,123.54709068012447,125.44172837103478,110.9736432646518,104.12273492231223,139.95755878108818,125.30409343455352,126.20245725435437,100.99927334149305,131.91647495176397,151.44879568648668,164.05320994794678,,,,,
21,22,127.30587285104417,115.51174358949356,100.27274126792682,103.73629614700681,104.5144904929385,104.72353834529846,102.2665101627664,81.68594604263393,84.17577804970733,83.56431308155446,98.15371832156211,93.50205612870644,90.26610107252667,90.64223977367271,92.1848150005774,97.78318616413972,96.85953195718345,98.342484621864,93.74751037494659,96.69840563353415,92.95571557505461,97.7828683091841,96.14105333403579,98.8109978343524,96.82786820791065,95.88161257103627,96.7341998904651,99.92693072650803,102.30050615629362,100.24749681349721,95.10198364403193,91.83716743998093,95.98168005075121,98.14351023653349,99.98100664767331,100.99687966354632,101.8605773693493,104.38897243107769,98.84784688995215,99.29696969696968,101.21997439180537,104.32300469483567,100.66586183769283,99.2041184041184,98.10304313530119,100.2383176272636,95.93958102083467,93.20318094448422,90.88757396449704,90.88757396449704,89.84885883347421,91.95806413644777,95.34641667459789,103.19072309281734,105.6155917744672,106.29379735553397,102.01286090068447,97.65911940408583,98.36519644738823,97.34592586290026,98.47467365831471,93.88237098382025,91.00768242011179,91.8078074396461,96.64196179104184,100.74766618324158,101.80665517968403,99.96036263967952,97.95840760546642,97.52661338240085,99.86675689901496,102.52066439502772,103.39569109872352,99.19643356613264,102.61367231517917,102.61367231517917,102.80997627959908,94.96566986137961,89.03652716967042,85.52257775132514,88.26543489418228,95.35578596836449,99.88900597119775,102.02233930453107,98.95384615384614,102.96786570743404,102.96786570743404,103.5793306755869,98.7447983014862,95.45483846212876,97.4379680885705,97.84303137970974,97.29551587389952,96.38513180562072,100.29212525207012,103.90355203211635,103.46609475255381,99.5591013061044,96.31049917262303,98.61930148142534,98.41549605192131,101.22086570477248,108.69052023325051,106.08463809415865,102.21596152912032,,,,,,,,,,,,,,
22,23,96.20125786163521,96.40251572327043,96.40251572327044,96.40251572327043,96.40251572327043,96.60377358490567,97.22302854378326,97.84228350266085,98.46153846153845,97.84228350266085,98.05402874666416,97.43477378778655,97.43477378778655,96.40251572327044,96.00250009766006,95.60248447204968,95.01352741683496,93.87096781554065,92.72840821424634,92.72840821424634,93.87096781554065,94.81722345241505,95.20742274365462,95.40618050762978,96.20630552716409,97.22557611165206,97.42683397328727,96.62670895375297,95.21723907802543,93.85935471036612,93.09778993273707,91.62826745578806,90.55233582227727,90.00482031646705,90.53949032482126,91.24823894054663,91.98268398268398,92.3498670004694,93.09318871940089,92.90625918307376,93.2823978842198,93.86412792512269,95.63221939929966,97.23322002469052,98.2524906091785,97.84228350266085,97.42683397328727,97.0113844439137,96.81012658227849,96.40506329113924,95.41104294478527,94.63055513990722,93.28923777463777,92.90849786015552,92.53235915900947,92.16953451244461,91.43508947030726,91.06790645252184,91.24823894054663,91.24823894054663,91.4307310990867,91.98484365319925,92.90849786015552,93.09318871940089,92.53907616528832,91.97824660489692,92.54591605570629,92.91309907349171,92.91309907349171,91.97824660489692,92.35438530604296,92.72600570161546,93.28011825572801,93.47164900539133,93.47164900539133,93.47164900539133,92.00212652844232,91.08947055696282,90.35502551482546,91.07218768171975,91.79791411687212,93.10699440031138,94.24955400160567,95.01111877923472,94.81722345241505,93.85935471036612,93.28471946906421,93.67491876030377,94.24258821111314,94.43179737593206,93.47392863388313,93.2823978842198,92.7215683238284,92.90849786015552,92.53235915900947,93.09318871940089,93.09318871940089,92.54567321359066,91.80235149465918,91.4307310990867,91.79355574565156,91.97604790419162,,,,,,,,,,,,,,,,,
23,24,91.43501232828461,89.86723878446315,87.49584896741217,86.46911099949773,86.6353447657315,86.79249639249639,85.83345543345543,85.02075702075702,84.55445465281531,85.67972937809003,87.17680540148184,88.45580618212196,88.62395068130095,87.93957307060755,86.81429834533283,85.21509794553272,83.48483680881998,81.74472125427144,79.14030917459698,77.73587643375872,79.63141667411868,83.50065088818047,86.80348926491048,87.77333930437378,87.12687465790914,85.08126644597232,84.42747554413673,84.90958477200866,84.90958477200867,83.5402753698929,81.84776425076801,82.91252955082743,83.81035512950406,82.43489843489843,80.38220656777358,79.19770685695808,81.47098913024035,84.50452390924261,86.81429834533283,87.44647515728492,86.46563224540752,85.65293383270911,85.65293383270911,83.87515605493132,80.77724626395224,77.87178717871787,78.01140323456428,80.64301065760168,82.61051175553756,83.9360971648926,84.089823220258,83.64341540812129,82.89122642063818,83.04665110644962,83.19385368249468,83.6402614946314,83.95632063225911,85.35599258414538,85.66177375949178,83.4501743815041,80.38220656777358,79.92601411158113,82.13761348956879,84.41089576285107,84.56130704369713,79.55242513447281,76.39616675870225,75.804122355372,80.03573926581079,82.58701123014333,82.44291576689893,81.85087136356869,82.76843408758302,84.44253194145615,86.29939847917376,86.29939847917376,85.97979797979798,85.17618170656844,85.8226463530331,86.973577631132,88.2816605359958,89.30839850391024,90.18921325755736,92.593837535014,95.50844854070661,96.63719633612106,93.72810542703016,87.50213008502712,80.63149133033039,77.66303121901313,76.97919747609188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,77.57969543147208,76.81152259258333,76.42167487684729,75.91971409253357,76.04457386915162,76.04457386915162,76.8051205120512,76.8051205120512,75.4705233556531,73.87734034066914,72.23450939090749,71.8943401921654,72.1265450040659,73.27721023240103,74.82461340346163,76.44945472755106,77.45367165409809,76.95664459427525,75.21514799563579,73.97194675243455,73.26173983993888,73.1461903025884,73.38517461924262,74.71977177564072,76.31295479062469,77.31717171717172,78.1089242944913,77.59687308937079,76.11923961173731,73.00021430714499,70.61332090928502,69.29543159139571,69.83665780704054,71.37462420693754,72.9269457592591,73.49394465183939,73.6117216117216,73.49394465183939,72.9269457592591,71.58428841660175,70.35940803382663,70.03169307756463,70.46266950854107,71.0038957241859,71.89860957302818,72.46030871292636,73.14396288005666,73.98468537595157,74.3346671477343,74.45244410761651,73.49617207437112,72.15351473171377,70.29368567188472,69.30101010101009,69.19570364276245,69.60756890168653,69.09039718451481,68.98603943309826,68.98603943309826,69.29354694060575,70.26804256298871,71.59822940401146,73.150550956333,73.6105999263894,73.72837688627162,72.81669597459071,71.38215138215138,70.47047047047047,70.58072025513886,71.66860058830221,72.58028149998312,73.98800288845831,74.45244410761651,73.323298024342,72.02685679235452,70.68419944969718,69.95351647314263,69.0913458913459,68.88168168168167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,120.99332443257676,102.90565037378357,84.81797631499037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,70.04608294930875,70.60255629945222,73.26449650977952,75.02273826802129,72.2051282051282,66.8466771323914,63.12925170068027,63.864883884588316,65.32500330353493,66.4012930469001,65.66566086299204,65.18792414071383,64.90859046791249,64.73228192796759,63.08909419782334,61.394178943586056,60.47430830039525,59.85401238774551,59.77619137607236,60.872370559208065,62.3254711693968,63.386898738447,63.476159547373086,65.26334355677932,66.63781560202236,66.11318064343641,62.219000749256516,58.894379395707055,57.172450174580405,57.24294446068807,58.28791858416646,60.53448276387906,62.229770454079684,62.79650037185324,62.019067519916405,63.35928809788654,63.95894008557225,63.63123911270999,61.71975391042924,61.80827396575428,64.04587972758912,68.74276834466733,71.3346686561938,71.6367454340415,66.78237650200266,63.25554923164485,60.796812749003976,61.1142730664643,61.36102798228488,62.11964640117132,62.70014526738447,62.61723297304583,61.61768849461803,61.19972931094456,60.482441555270704,59.79264184867509,58.854626581499524,58.931844329516295,59.46416372115127,59.8443579766537,59.46416372115127,59.23250348949104,58.92718273871208,58.77913739982705,57.49455214412266,56.77068283646407,56.9187281753491,57.97695839553815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,81.28824112070185,82.15763407386444,82.87823307178147,82.43659994929727,81.15267685094119,80.85983768370257,81.15267685094119,82.2878059940517,82.43344258524523,81.99650795476222,82.14530191000779,82.29250448605288,82.14992581715842,80.07425014148274,77.76904329789991,75.79728463294485,76.58903721026444,78.17364505593024,79.45444555624293,79.72935964559001,80.01302401302401,81.88848188848189,82.8974908974909,82.47421047421048,79.19671127438117,75.00727413081559,73.31621722024649,74.06184828820764,76.17560975609756,77.45641025641025,79.23608940079528,81.31176507647096,82.28939737325219,80.76830408745302,77.59023606727973,75.82883033000864,74.704543988331,74.704543988331,73.49731001601249,74.75285821484033,76.37769953892978,78.50404927264746,78.90595413423101,79.87345224458626,81.61356779913481,83.66625966625966,84.40239953283431,82.93719806763283,80.61520260278024,80.02315819945,81.032167208459,82.58539390454284,82.58539390454284,82.43659994929726,83.36427622892886,84.73358563104463,86.29761300152362,97.07887643083174,97.2395694193447,98.62485080462608,88.83561114255406,88.04970827523655,84.5208862200987,80.65415371363576,79.20450904645945,80.54443344308638,83.10308304468553,85.33863057917934,85.81538270532,85.05497160807056,83.52496921744182,81.85087136356869,80.71574222045817,79.21034288334707,77.34207067024728,77.75660081544078,78.97532602041301,80.9876936967572,81.56109011862914,81.84776425076801,82.59186377407924,83.03827158621596,82.7515974540771,80.63204123616022,78.66454013822434,77.44581493325211,77.31587229074665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,80.9153732865073,76.59258622642909,76.59258622642909,71.73344536728824,73.81542324627327,73.28225652753954,72.96917051041765,70.69856899453312,69.93802235163353,71.83275002806698,73.87764179258491,70.75385150393726,66.13663672209606,65.91510678093995,67.42709638601141,68.4347555138221,65.54405994019969,62.37528172554991,62.917702490094804,65.27211517449314,67.3127334596529,65.52549941709972,62.35807860262008,63.272727272727266,66.54545454545453,67.19061583577712,61.452135138392315,57.647088474030056,59.07089270094886,62.349654255687696,61.98645125926298,59.45947047484602,59.54442152843819,63.19549947205345,65.07610888148844,65.87306495205226,64.72088492392285,64.72088492392285,63.42437604418757,62.3010005167614,64.04582718898163,66.00549941709971,64.7736197178516,61.37453867171173,62.183880883571284,64.91000950985801,66.92890378407145,67.4651866732955,69.6418811424833,70.61020265548566,67.22395926924229,61.89654528478057,61.89654528478057,64.33464052287582,66.40907029478457,64.38225967850028,65.44065761131681,67.29825398319889,68.92758764654774,69.72901877356026,71.35441559895708,70.59971252376315,66.88228709205201,65.7740619838269,67.5496818901907,67.2968839968398,64.18163703907317,61.03979575548084,61.378241022535306,62.03376883765597,62.609622817539645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
