,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
10,11,70.60915032679738,73.58223798732223,78.6527693882884,79.15473017260213,78.16038647342995,72.6923781195283,70.68684816561125,69.331544082493,71.82783441191174,69.56669769916212,70.45310510897406,68.05487652781241,69.27660927377423,67.08017194741373,68.43798508490863,70.7372879376523,69.82534721379935,67.98564265246588,65.20023923766843,66.01746337131863,66.01746337131863,66.20936741929464,66.4959880574734,66.59070464767616,66.30408400949739,66.11217996152138,66.4012930469001,66.68791368507885,66.68791368507885,66.30408400949739,66.59828052357516,67.08438108562893,67.86568771414585,67.7667619857279,67.47256547165014,66.6912588431332,66.0223525348092,67.35595301567476,66.36531064601319,66.83894616867738,65.50534568781183,66.40208101077666,66.21017696280065,62.50003203526441,81.57969015492253,84.36509356971999,91.54301214811923,76.44159800670509,78.82127162785774,77.35803125537925,74.77217266952066,69.89620871894925,68.08694622622454,67.17229755611736,67.17229755611736,66.22876224725698,67.03810445911652,67.95275312922371,71.53818730289318,78.48841354723707,74.68336688287482,94.89506218046289,130.418440762665,135.33171253525234,114.4029304029304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,145.80395195660597,128.61338934317584,111.0039557180195,78.57390504606532,75.5517702698725,74.49590967646648,74.37348021687777,74.48580525746397,72.71687214524727,73.3412623891497,73.91908831908832,74.25294330083062,73.150550956333,75.06366375027483,76.37263971829415,76.02597545901818,73.76288089329366,72.56728963605472,72.12004994353201,71.55835080363383,71.4449660928534,73.3412623891497,77.61570076194874,81.55628415300546,82.07873313259729,78.48154343704695,74.8843537414966,73.85994397759103,77.61085972850678,81.67435179199884,84.55445465281531,83.8022656653322,83.18390817740949,83.80911805621403,84.10511458750467,83.22639605203557,81.01479667404789,81.94247295367947,83.92165820494323,85.66177375949178,83.58691921351094,81.32703220786121,81.17330615249583,81.03656132048897,79.22426358586114,76.4677963862057,76.46779638620572,77.60327516990293,77.98160029305562,79.26552339141172,82.36658476658477,84.44226044226045,83.15833734390435,80.45918083031485,81.5475500984594,81.68429493046624,80.89254235314664,77.60113422524682,78.16258390586748,77.2968834227757,76.43963122223991,76.01635079895948,80.87742700459464,87.29234541951305,91.65598178314941,94.26186392224128,95.43281875357347,93.0058676785777,85.07001266054438,77.48413941429376,75.68707018149959,80.18571228171793,83.24600334200899,84.11539629517158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,82.5854452452918,83.33763423277489,85.04886417929896,86.64806457909906,87.94148380355276,87.94148380355276,87.77333930437378,87.27460562036833,86.4709893471388,85.19198856649867,83.94111056985795,83.63195982868113,84.09826219662284,84.70987933862673,85.01903007980356,84.86187845303867,84.86187845303867,85.33863057917934,85.33863057917934,84.4310169058848,82.195469371391,79.76676241229731,78.91558067723871,78.24566912649814,77.24145219995111,75.68856454672225,75.95242766772823,77.90434145820248,80.16277425529641,81.13027236565166,81.13027236565166,80.56289647912683,80.85262853356478,80.99371423210432,81.27441598649028,80.56140350877192,80.28070175438596,80.28070175438596,80.14253249704572,79.4657135461151,78.11834512506246,77.8462579721463,78.24816283372985,78.77061181332168,78.37278741549729,77.83962069676355,78.38383838383838,79.1919191919192,79.86183074265975,79.18501179172912,78.5081928407985,78.64636209813875,79.60388280345533,80.28070175438596,80.14253249704572,79.45157433240334,78.90735664532852,78.90735664532852,79.45722911143135,79.7265327091591,78.92667851591307,77.97898165198585,77.70967805425809,77.70967805425809,76.46647681105685,74.72498021241739,74.46897381225739,74.95162841255905,75.54628578770422,75.0492587278814,75.55121951219512,77.52297817715018,79.49473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,80.03970223325061,82.2277364212848,85.2284690220174,87.64310776942355,88.96610518544422,88.79987141921046,86.38523267180432,83.70773790128628,81.42311153289029,79.62487302854058,78.79133619500374,78.10750245208249,77.72539388946744,77.59143261264902,76.56702284874345,76.6931250111985,77.23734269827332,77.48583813605241,77.87178717871787,77.59687308937079,77.85033843590544,77.46438939323998,77.06248453165642,76.56052374734271,76.81653014750272,76.68526829035252,76.9337637281316,77.06370637063706,76.30315972773748,76.68526829035252,77.49334909843333,78.25389574133293,79.47262094630516,80.03999683282997,81.12877939529675,81.56109011862914,81.27441598649028,80.85554497476407,80.14253249704572,79.31761305558493,79.04552590266876,78.77061181332168,78.9045730901401,79.45444555624293,80.29673553211484,80.29673553211484,80.01895021892817,79.17666024305626,79.17666024305626,79.17666024305626,79.59119038824977,79.59119038824977,79.45444555624293,79.31482950039651,78.9170051025721,78.91700510257212,78.37278741549729,79.46156997796405,80.15976449059156,82.32460832867928,83.35538198412937,83.49947744737378,80.68482144561462,77.80471858479815,74.38462951997876,73.29294508501074,73.17051562542203,73.73751451800231,74.21093106908876,74.9639645290716,76.18301214811923,77.0572864321608,77.0572864321608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,85.3815715093273,87.17087129328968,89.48858720495264,89.65867557117414,89.31652106703086,87.46510752330963,84.95967889071338,82.2010582010582,80.70398217766638,81.90132790539886,82.76154295916228,83.79231661461239,83.18069947260851,82.8878603053699,82.43659994929726,83.68747794593799,84.27952234926822,85.03993344651768,83.78905544987697,83.05291558330232,81.57190548813585,81.57190548813585,82.92640284263321,83.7957957957958,83.94620707664185,82.88144177658243,82.5854452452918,83.04665110644962,83.34264763774026,84.25026131103479,83.78905544987697,84.55782421864573,86.03797326143129,86.49917912258911,87.48002203446651,86.15702461844583,85.69581875728802,84.87388335627344,86.02481463437235,88.67491815404108,90.5477566749243,91.42857142857142,91.98268398268398,91.80235149465918,91.62201900663439,89.84885883347421,87.37908780183027,84.03059823471722,82.00749793076585,82.46870379192367,83.19701104654672,83.78905544987697,83.02864435262751,82.73264782133687,84.16370372195799,86.93267998969355,90.77251304043048,91.63301724211115,91.45480631276901,88.83864607295432,83.81903822981707,77.85233456721994,73.74659026741509,73.62416080782636,74.81975206506529,76.0507876256433,77.19762684913758,78.79846061672487,81.51426184508891,84.81710022181892,86.79628547308266,87.11588597245844,85.07027776052163,82.1335718039413,78.84216367604147,78.55243162160352,79.65253099581457,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,135.2220888355342,113.47045484860611,91.87772837254082,85.49224084419615,84.13774348969879,83.21006721006721,81.7129911866754,80.87945435313856,78.93242189354328,78.65172013915732,79.48525697269415,80.42328042328042,81.28349547704386,81.1409168081494,81.00274755080916,79.3344516889649,79.19336599042538,79.19336599042536,79.7265327091591,79.58691665331267,80.58530096441635,81.72043010752688,82.87985039738194,87.96443364510472,79.75830664165574,84.33728297627324,83.52706024414522,96.20630552716409,94.83154526632788,92.97182349813929,89.73586844195951,86.99285822933604,85.81538270532,85.49578220594422,85.81184134357193,85.02593847625442,85.18484598711726,85.67240312271907,86.13870549066078,85.2110292110292,83.64700184055022,83.02864435262752,83.17905563347358,82.74212100299056,81.17244430287909,79.87485475568377,86.6921924339486,82.50474769477972,82.92361870650592,76.84242089481575,83.37680733288163,85.35599258414538,86.1332575829309,85.50804770412637,83.52886245286263,81.0479594771472,81.35711021832402,83.01309375257865,85.33508921743126,84.87388335627344,83.50457395415766,82.29417206290472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,81.18886295052098,83.9175083983374,86.47992007992008,87.6051948051948,87.11209689187217,85.54806952139319,83.67060580863536,84.16370372195799,85.4008669453481,85.84727475748481,82.84654215675221,79.42903186639734,77.331588125956,76.9337637281316,77.57707679040229,78.65471629683499,79.88607752819621,80.70251253497327,80.15264006887043,80.44237212330837,80.30275606746196,79.64634581105169,77.1210355987055,75.80090358550417,75.29894280119045,75.17887338605983,75.56098194867488,75.80947738645395,76.29685274639303,76.4267953888985,75.93462966747198,75.3283394060093,74.20405306433166,74.57135900914011,75.81456025234137,76.93884659401901,77.44581493325211,77.97898165198583,77.97898165198585,77.59687308937079,75.7027281675536,74.45952692435235,73.96736120292584,74.08513816280805,74.20405306433166,75.60609438870307,77.38246235063806,79.03991541104944,79.17525773195877,80.7616472311419,82.19598161034405,83.47990470870015,82.44913105325004,82.29871977240398,80.61289181246434,78.16313104691412,74.52501405668444,73.51077609704596,74.74181165762397,76.9606632285882,78.37680604981024,80.32383850940552,81.15737534294234,80.49426598170317,77.79420006212504,75.67986272827551,75.29775416566046,75.66867906302825,75.79110852261697,76.17321708523201,77.7740508528193,79.62338005818566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,73.45046728971961,88.02147424636357,90.90252332401684,93.5898161416964,84.51886289651449,88.93209236912335,88.47088650796553,86.57248087207378,77.71104727957193,72.44002640234535,67.36928503279243,68.6056764762553,72.04045811269617,75.70676674141083,78.50404927264746,79.74824411010292,81.45188208703281,83.34742232739279,84.55782421864573,84.70987933862673,83.08925318761383,79.3791082600776,75.43852486902088,74.50050141843462,74.2638095570288,74.04020435995488,71.47898195835413,70.36036973664167,71.52202600436715,72.27983883474732,72.17357067368464,70.47068819031435,69.92444997924449,70.68928139196322,71.91416177473835,72.91611872190077,74.10023491330206,76.5499956788523,79.54872244228494,82.00272324111333,81.04520253579673,80.0572759687313,77.85423710897602,76.5986889101482,74.35787972905501,72.47971295921758,72.36079805769398,72.24741334691356,71.9256705735579,70.58301323090055,70.24915824915824,70.90166462129079,71.1151758806736,69.96653825626505,69.6357746574882,71.7495361253781,74.5410046995483,75.21193749706724,72.57157875267262,70.71128263131737,68.80395839033555,67.1776504680635,65.4786459785066,65.67563345518167,67.82853865395843,69.52754314351535,71.94808682031774,73.4374580443052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,85.70869990224827,84.74965894320732,84.26210180760549,83.40188675384206,85.21153908981017,85.699096225412,89.50862003493582,86.65704665704665,82.78781244298486,81.23817563911075,79.74822854916367,79.62459288800265,75.43233873259449,73.64629222096659,76.37433996180204,77.24004044489382,77.92369461202412,72.26210982000455,71.63771957610211,68.74348744802589,69.74640609800335,71.29929375123221,72.65555947941144,75.34672452351766,70.9827292786934,73.36962267655336,69.58000233520889,74.08216683737339,72.66086582876785,72.47224219186835,70.65994445724053,70.00743808510798,70.29159836926826,71.03722943722943,71.03722943722943,77.3171717171717,77.1898085330921,79.26361591383018,75.08457431298763,72.77935831154687,74.81250280246655,74.58465864431068,75.01170787591398,70.48917158867181,69.51467596628888,68.37634627108311,71.91095599125984,73.22884530914916,73.52826051382752,71.75189255189255,72.71747482440551,77.05186635879704,80.56834987528056,79.95611473872343,75.82580890438172,70.05201937513368,67.29196878526409,67.49974834413834,68.20473280458131,69.39790469202234,68.20473280458131,69.52262212247064,72.88369871731743,77.99939688022589,81.29412017494919,78.46932646932646,72.80197352163879,66.54889198822252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,80.14694190859993,80.56581292032614,82.16918364286785,82.9053235094425,83.48483680881998,82.73264782133687,83.67060580863536,85.4008669453481,87.61656352350643,88.10966143682906,86.83066065618894,84.18265335469822,81.59217716422202,79.47262094630516,77.87178717871787,76.05948944409003,75.67354040142457,75.54868062480652,75.91598656961497,75.78988440715993,76.16820953031264,76.16820953031264,76.16820953031264,77.51557795136526,78.15248893310383,78.02762915648577,75.81456025234137,74.57135900914011,74.94968413229282,75.4370594922319,75.31928253234969,73.64451617720948,73.89547811628259,74.49590967646648,75.30497554851488,74.80794848869205,75.69975698874181,76.438094287754,76.56052374734271,75.06828368710906,74.81732174803595,74.57365146438852,74.57365146438852,73.27721023240103,73.52088051604848,73.87764179258491,74.10335154395152,73.04287101371125,73.2865412973587,74.60823471705268,76.96242860892625,78.53105605990665,80.73409491966193,82.47421047421048,83.3344255279739,82.18724726162466,80.04522684549258,77.86487977852781,76.0706818861096,74.93520310241239,75.5785161646831,76.19075130124021,76.93638236920138,76.54653465346534,78.00628272251308,79.35365114356571,81.4293268192414,83.54959776904468,86.0275167043139,87.4427501195473,87.60710553814002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,139.09645909645909,132.53235653235652,129.84704184704182,124.76767676767676,110.07915217751284,109.65982375818442,125.82143991980055,159.53004483124965,172.2544934177672,170.24605956467315,158.75539100809388,144.8170969972046,114.21283674506722,122.86733302633836,107.72249418504909,129.57801657310878,103.54795468097792,112.27675342201657,98.12303614452966,119.77060843039982,114.73842011647776,120.75265021447748,96.22608557593077,100.97098851222967,129.1028566440978,148.39210540703078,152.15036329790428,153.63700673576722,140.97766607642654,144.3201874749468,136.93492652556313,151.56349795413453,158.4986614000439,169.0859236002093,150.70643642072213,130.66279632317367,129.02177068214803,157.15363881401618,165.91238095238094,120.13302152177596,87.78399252470227,89.84920260873588,100.88570489648372,102.57821092934215,89.67064790413207,108.26397233670883,122.48985347897792,127.6825512477406,112.23714724916023,100.53592093923827,97.83704107980492,127.87100217890958,147.29538731758043,155.64392234942756,154.8916449471355,135.25821195610467,121.10449467861775,105.9632022361205,113.04165974858778,134.53726381852752,145.51989916071344,149.21980718856784,132.52285866771996,123.29665557253233,139.44170878498798,164.72565940227196,165.65454184058834,161.77183203270158,160.53511705685617,165.1990846681922,154.85664526842305,129.32211841420312,132.9554714597383,127.96069757638524,142.75533121931608,122.06177370577636,140.5973877884988,133.89406231062497,135.26848516040485,111.7282552753474,100.04779746079322,90.765395909229,112.3439399705317,147.50218954915707,146.40172283336244,131.82688353125042,106.45219328088724,130.87100428354918,112.48218834163214,99.76460165012644,109.95872808118666,131.74778015061256,147.84323258514976,131.530334321032,120.17846471412882,145.29866881578715,153.64062779604401,164.19049239041584,145.9258203535919,153.14448223516072,144.03639733760212,145.79282958460044,140.99497148553752,162.0796645702306
21,22,103.344074471894,119.20721180603559,113.63442269038933,115.01870531475848,96.93710097598066,99.48120035486264,94.35422767201396,95.2068149914428,97.53890608875128,101.50467038912694,102.17395143487857,102.17395143487857,105.10119904076738,102.76910794345889,104.94783134771421,101.79750949992928,101.99626726390443,100.51414249910489,101.65986394557822,103.79319727891155,101.57473027427531,97.22098877767667,94.69259371594828,94.28238660943063,98.40079072783476,98.59709469225467,96.51348388944297,94.32395258598761,95.98676263754447,102.18117231630958,102.18117231630958,105.28854860015646,100.19600405768976,101.47515129286631,98.15047596819097,98.3420067178543,95.31647882626906,92.54591605570629,92.93611534694585,94.47869057385054,98.83243207044917,97.32704782259002,97.73725492910765,95.93958102083468,98.89047627942223,102.33534933943838,100.33339430522528,100.11889912298817,97.09481915933529,99.74872665534804,99.96322183758515,102.4865193286246,99.83261183261183,98.99092187699783,96.25587914195509,97.83704107980492,99.3392625568776,96.63639679518832,95.82617406306028,94.9511473593645,98.51771082685676,100.62375335904383,101.27570582084348,100.41200811504052,100.63805668016192,96.37913351016797,95.16355896126011,94.0624836924429,93.72810542703016,92.96654064940111,91.93428258488498,95.66388631448872,97.85277088502895,98.88502894954507,99.3112693757855,104.48796653514997,88.57945429003183,111.59643730701485,105.58873994476949,122.5983274587048,102.13878699916435,102.75804195804196,101.23617359286149,97.23322002469052,95.63221939929966,93.31661241931246,94.76212343004087,97.00666352250062,102.76714356250395,105.57672834391971,,,,,,,,,,,,,,
22,23,93.09778993273707,93.85935471036612,94.42702416117548,94.62091948799514,94.42702416117548,95.0159812163902,95.0159812163902,95.0159812163902,95.0159812163902,95.41104294478527,96.0,95.21951219512195,94.82445046672689,96.07120371348013,80.95232044917579,64.18796188771577,46.04445347872065,60.420015024093516,75.69708237277212,92.19877580661894,90.64913900274485,91.94253488870659,89.5947394742445,74.93002424203955,72.60989038816336,73.47039458984403,87.65300059417706,86.84938432094754,84.86360539399213,83.50910803949478,70.0195030830869,72.18349293938445,76.8947880854622,92.03862069202677,91.86040976268463,88.66251948196705,88.66251948196705,87.63578151405261,89.15007661756887,87.34042428160075,85.77639691112176,84.58530352461462,85.37998906506286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
